urn:cts:fuTexts:tolkien.lotr.fu:lotr_I.1708-lotr_I.1717	0.5594236726845416
urn:cts:fuTexts:tolkien.lotr.fu:lotr_0.149-lotr_0.158	0.9828846153846165
urn:cts:fuTexts:tolkien.lotr.fu:lotr_II.2361-lotr_II.2370	1.4527117425917773
urn:cts:fuTexts:tolkien.lotr.fu:lotr_VI.3873-lotr_VI.3882	1.6494080721358166
urn:cts:fuTexts:tolkien.lotr.fu:lotr_IV.3017-lotr_IV.3026	1.7502717831318577
urn:cts:fuTexts:tolkien.lotr.fu:lotr_IV.3397-lotr_IV.3406	1.7930953802255267
urn:cts:fuTexts:tolkien.lotr.fu:lotr_IV.3237-lotr_IV.3246	1.9281384003854534
urn:cts:fuTexts:tolkien.lotr.fu:lotr_I.1578-lotr_I.1587	2.043196881091621
urn:cts:fuTexts:tolkien.lotr.fu:lotr_0.415-lotr_0.424	2.046164874551973
urn:cts:fuTexts:tolkien.lotr.fu:lotr_III.2554-lotr_III.2563	2.0519389855886203
urn:cts:fuTexts:tolkien.lotr.fu:lotr_0.333-lotr_0.342	2.133956564072051
urn:cts:fuTexts:tolkien.lotr.fu:lotr_0.139-lotr_0.148	2.1584956709956735
urn:cts:fuTexts:tolkien.lotr.fu:lotr_IV.3037-lotr_IV.3046	2.160551162844623
urn:cts:fuTexts:tolkien.lotr.fu:lotr_0.893-lotr_0.902	2.2107027027027044
urn:cts:fuTexts:tolkien.lotr.fu:lotr_IV.3007-lotr_IV.3016	2.2808972465908113
urn:cts:fuTexts:tolkien.lotr.fu:lotr_VI.4133-lotr_VI.4142	2.3029232141770954
urn:cts:fuTexts:tolkien.lotr.fu:lotr_III.2484-lotr_III.2493	2.3114951745403154
urn:cts:fuTexts:tolkien.lotr.fu:lotr_III.2644-lotr_III.2653	2.3547460869275945
urn:cts:fuTexts:tolkien.lotr.fu:lotr_VI.4143-lotr_VI.4152	2.4268692449355456
urn:cts:fuTexts:tolkien.lotr.fu:lotr_III.2934-lotr_III.2943	2.4403340933911863
urn:cts:fuTexts:tolkien.lotr.fu:lotr_III.2524-lotr_III.2533	2.4661780332723637
urn:cts:fuTexts:tolkien.lotr.fu:lotr_IV.3387-lotr_IV.3396	2.4794549549549565
urn:cts:fuTexts:tolkien.lotr.fu:lotr_VI.3883-lotr_VI.3892	2.4908883679377283
urn:cts:fuTexts:tolkien.lotr.fu:lotr_IV.3307-lotr_IV.3316	2.4913834850624923
urn:cts:fuTexts:tolkien.lotr.fu:lotr_I.1338-lotr_I.1347	2.5053156419065665
urn:cts:fuTexts:tolkien.lotr.fu:lotr_IV.2977-lotr_IV.2986	2.5191244239631345
urn:cts:fuTexts:tolkien.lotr.fu:lotr_VI.4173-lotr_VI.4182	2.521888888888892
urn:cts:fuTexts:tolkien.lotr.fu:lotr_IV.3027-lotr_IV.3036	2.522016422129493
urn:cts:fuTexts:tolkien.lotr.fu:lotr_IV.3127-lotr_IV.3136	2.523939945949646
urn:cts:fuTexts:tolkien.lotr.fu:lotr_0.946-lotr_0.955	2.5807573099415215
urn:cts:fuTexts:tolkien.lotr.fu:lotr_II.2351-lotr_II.2360	2.597339798219334
urn:cts:fuTexts:tolkien.lotr.fu:lotr_II.2011-lotr_II.2020	2.599328443513052
urn:cts:fuTexts:tolkien.lotr.fu:lotr_IV.3377-lotr_IV.3386	2.6088201139351455
urn:cts:fuTexts:tolkien.lotr.fu:lotr_VI.3893-lotr_VI.3902	2.6247299270073015
urn:cts:fuTexts:tolkien.lotr.fu:lotr_IV.3077-lotr_IV.3086	2.626404745373865
urn:cts:fuTexts:tolkien.lotr.fu:lotr_I.1588-lotr_I.1597	2.6495035773252624
urn:cts:fuTexts:tolkien.lotr.fu:lotr_0.303-lotr_0.312	2.660715971675849
urn:cts:fuTexts:tolkien.lotr.fu:lotr_VI.4153-lotr_VI.4162	2.7087012987012997
urn:cts:fuTexts:tolkien.lotr.fu:lotr_IV.3367-lotr_IV.3376	2.726075287556643
urn:cts:fuTexts:tolkien.lotr.fu:lotr_III.2504-lotr_III.2513	2.746070120510396
urn:cts:fuTexts:tolkien.lotr.fu:lotr_II.2121-lotr_II.2130	2.7669467851859686
urn:cts:fuTexts:tolkien.lotr.fu:lotr_II.2101-lotr_II.2110	2.7944315789473677
urn:cts:fuTexts:tolkien.lotr.fu:lotr_0.1020-lotr_0.1029	2.823025362318841
urn:cts:fuTexts:tolkien.lotr.fu:lotr_I.1318-lotr_I.1327	2.8294202898550758
urn:cts:fuTexts:tolkien.lotr.fu:lotr_I.1348-lotr_I.1357	2.83396853625171
urn:cts:fuTexts:tolkien.lotr.fu:lotr_VI.4093-lotr_VI.4102	2.8525365650969547
urn:cts:fuTexts:tolkien.lotr.fu:lotr_I.1568-lotr_I.1577	2.8677605591005815
urn:cts:fuTexts:tolkien.lotr.fu:lotr_VI.4113-lotr_VI.4122	2.8708669512628973
urn:cts:fuTexts:tolkien.lotr.fu:lotr_IV.3227-lotr_IV.3236	2.894877650648361
urn:cts:fuTexts:tolkien.lotr.fu:lotr_IV.2997-lotr_IV.3006	2.923720930232559
urn:cts:fuTexts:tolkien.lotr.fu:lotr_IV.2987-lotr_IV.2996	2.9373883357041244
urn:cts:fuTexts:tolkien.lotr.fu:lotr_IV.3047-lotr_IV.3056	2.9511353077816516
urn:cts:fuTexts:tolkien.lotr.fu:lotr_I.1598-lotr_I.1607	2.9601908684024814
urn:cts:fuTexts:tolkien.lotr.fu:lotr_II.2371-lotr_III.2383	2.9687092198581553
urn:cts:fuTexts:tolkien.lotr.fu:lotr_III.2774-lotr_III.2783	2.9841112448418166
urn:cts:fuTexts:tolkien.lotr.fu:lotr_III.2864-lotr_III.2873	2.994957118818867
urn:cts:fuTexts:tolkien.lotr.fu:lotr_I.1368-lotr_I.1377	2.999547413793106
urn:cts:fuTexts:tolkien.lotr.fu:lotr_VI.3853-lotr_VI.3862	3.0140384169638814
urn:cts:fuTexts:tolkien.lotr.fu:lotr_III.2634-lotr_III.2643	3.0327138150152955
urn:cts:fuTexts:tolkien.lotr.fu:lotr_III.2914-lotr_III.2923	3.048083856185169
urn:cts:fuTexts:tolkien.lotr.fu:lotr_0.181-lotr_0.190	3.0781437720848075
urn:cts:fuTexts:tolkien.lotr.fu:lotr_VI.4103-lotr_VI.4112	3.0865331926970647
urn:cts:fuTexts:tolkien.lotr.fu:lotr_IV.3137-lotr_IV.3146	3.0901014608483273
urn:cts:fuTexts:tolkien.lotr.fu:lotr_II.1901-lotr_II.1910	3.0947585900384986
urn:cts:fuTexts:tolkien.lotr.fu:lotr_III.2614-lotr_III.2623	3.1098973241612526
urn:cts:fuTexts:tolkien.lotr.fu:lotr_I.1142-lotr_I.1151	3.119199743301781
urn:cts:fuTexts:tolkien.lotr.fu:lotr_VI.4123-lotr_VI.4132	3.1276745741060488
urn:cts:fuTexts:tolkien.lotr.fu:lotr_IV.3317-lotr_IV.3326	3.1300346436114452
urn:cts:fuTexts:tolkien.lotr.fu:lotr_I.1244-lotr_I.1253	3.142099389029198
urn:cts:fuTexts:tolkien.lotr.fu:lotr_III.2924-lotr_III.2933	3.1495417571752107
urn:cts:fuTexts:tolkien.lotr.fu:lotr_III.2654-lotr_III.2663	3.149666441031833
urn:cts:fuTexts:tolkien.lotr.fu:lotr_0.313-lotr_0.322	3.171231748726658
urn:cts:fuTexts:tolkien.lotr.fu:lotr_III.2494-lotr_III.2503	3.1871278353612738
urn:cts:fuTexts:tolkien.lotr.fu:lotr_III.2454-lotr_III.2463	3.192766262435139
urn:cts:fuTexts:tolkien.lotr.fu:lotr_III.2384-lotr_III.2393	3.1937650203076693
urn:cts:fuTexts:tolkien.lotr.fu:lotr_III.2724-lotr_III.2733	3.196601938843873
urn:cts:fuTexts:tolkien.lotr.fu:lotr_IV.2967-lotr_IV.2976	3.197236146511848
